service_id,date,exception_type
224707,20240809,1
224717,20240809,1
224724,20240809,1
224734,20240809,1
224738,20240809,1
224742,20240809,1
224754,20240809,1
224758,20240809,1
224768,20240809,1
224778,20240809,1
224788,20240809,1
224792,20240809,1
224802,20240809,1
224812,20240809,1
224822,20240809,1
224832,20240809,1
224842,20240809,1
224848,20240809,1
224852,20240809,1
224862,20240809,1
224872,20240809,1
224886,20240809,1
224890,20240809,1
224900,20240809,1
224910,20240809,1
224920,20240809,1
224930,20240809,1
224940,20240809,1
224950,20240809,1
224960,20240809,1
224970,20240809,1
224980,20240809,1
224990,20240809,1
225000,20240809,1
225010,20240809,1
225020,20240809,1
225030,20240809,1
225040,20240809,1
225050,20240809,1
225054,20240809,1
225064,20240809,1
225074,20240809,1
225084,20240809,1
225094,20240809,1
225104,20240809,1
225108,20240809,1
225112,20240809,1
225116,20240809,1
225126,20240809,1
225136,20240809,1
225146,20240809,1
225156,20240809,1
225166,20240809,1
225176,20240809,1
225186,20240809,1
225196,20240809,1
223733,20240810,1
223743,20240810,1
223753,20240810,1
223763,20240810,1
223773,20240810,1
223780,20240810,1
223790,20240810,1
223800,20240810,1
223810,20240810,1
223820,20240810,1
223830,20240810,1
223840,20240810,1
223850,20240810,1
223860,20240810,1
223870,20240810,1
223880,20240810,1
223890,20240810,1
223900,20240810,1
223910,20240810,1
223920,20240810,1
223930,20240810,1
223940,20240810,1
223950,20240810,1
223960,20240810,1
223970,20240810,1
223980,20240810,1
223994,20240810,1
224004,20240810,1
224014,20240810,1
224024,20240810,1
224042,20240810,1
224052,20240810,1
224062,20240810,1
224072,20240810,1
224082,20240810,1
224092,20240810,1
224102,20240810,1
224134,20240810,1
224144,20240810,1
224163,20240810,1
224173,20240810,1
224183,20240810,1
224193,20240810,1
224203,20240810,1
224213,20240810,1
224223,20240810,1
224233,20240810,1
224243,20240810,1
224253,20240810,1
224260,20240810,1
224278,20240810,1
224286,20240810,1
224294,20240810,1
224304,20240810,1
224318,20240810,1
224328,20240810,1
224338,20240810,1
224348,20240810,1
224358,20240810,1
224372,20240810,1
224382,20240810,1
224392,20240810,1
224402,20240810,1
224412,20240810,1
224422,20240810,1
224432,20240810,1
224442,20240810,1
224452,20240810,1
224462,20240810,1
224472,20240810,1
224482,20240810,1
224492,20240810,1
224502,20240810,1
224516,20240810,1
224530,20240810,1
224540,20240810,1
224550,20240810,1
224560,20240810,1
224570,20240810,1
224580,20240810,1
224590,20240810,1
224600,20240810,1
224612,20240810,1
224622,20240810,1
224632,20240810,1
224648,20240810,1
224658,20240810,1
224668,20240810,1
224678,20240810,1
224692,20240810,1
224706,20240810,1
224716,20240810,1
224723,20240810,1
224733,20240810,1
224753,20240810,1
224767,20240810,1
224777,20240810,1
224787,20240810,1
224801,20240810,1
224811,20240810,1
224821,20240810,1
224831,20240810,1
224841,20240810,1
224861,20240810,1
224871,20240810,1
224885,20240810,1
224899,20240810,1
224909,20240810,1
224919,20240810,1
224929,20240810,1
224939,20240810,1
224949,20240810,1
224959,20240810,1
224969,20240810,1
224979,20240810,1
224989,20240810,1
224999,20240810,1
225009,20240810,1
225019,20240810,1
225029,20240810,1
225039,20240810,1
225049,20240810,1
225063,20240810,1
225073,20240810,1
225083,20240810,1
225093,20240810,1
225103,20240810,1
225125,20240810,1
225135,20240810,1
225145,20240810,1
225155,20240810,1
225165,20240810,1
225175,20240810,1
225185,20240810,1
225195,20240810,1
223732,20240811,1
223742,20240811,1
223752,20240811,1
223762,20240811,1
223772,20240811,1
223789,20240811,1
223799,20240811,1
223809,20240811,1
223819,20240811,1
223829,20240811,1
223839,20240811,1
223849,20240811,1
223859,20240811,1
223869,20240811,1
223879,20240811,1
223889,20240811,1
223899,20240811,1
223909,20240811,1
223919,20240811,1
223929,20240811,1
223939,20240811,1
223949,20240811,1
223959,20240811,1
223969,20240811,1
223979,20240811,1
223993,20240811,1
224003,20240811,1
224013,20240811,1
224023,20240811,1
224041,20240811,1
224051,20240811,1
224061,20240811,1
224071,20240811,1
224081,20240811,1
224091,20240811,1
224101,20240811,1
224133,20240811,1
224143,20240811,1
224172,20240811,1
224182,20240811,1
224192,20240811,1
224202,20240811,1
224212,20240811,1
224222,20240811,1
224232,20240811,1
224242,20240811,1
224252,20240811,1
224277,20240811,1
224285,20240811,1
224293,20240811,1
224303,20240811,1
224317,20240811,1
224327,20240811,1
224337,20240811,1
224347,20240811,1
224357,20240811,1
224371,20240811,1
224381,20240811,1
224391,20240811,1
224401,20240811,1
224411,20240811,1
224421,20240811,1
224431,20240811,1
224441,20240811,1
224451,20240811,1
224461,20240811,1
224471,20240811,1
224481,20240811,1
224491,20240811,1
224501,20240811,1
224515,20240811,1
224529,20240811,1
224539,20240811,1
224549,20240811,1
224559,20240811,1
224569,20240811,1
224579,20240811,1
224589,20240811,1
224599,20240811,1
224611,20240811,1
224621,20240811,1
224631,20240811,1
224647,20240811,1
224657,20240811,1
224667,20240811,1
224677,20240811,1
224691,20240811,1
224705,20240811,1
224715,20240811,1
224732,20240811,1
224752,20240811,1
224766,20240811,1
224776,20240811,1
224786,20240811,1
224800,20240811,1
224810,20240811,1
224820,20240811,1
224830,20240811,1
224840,20240811,1
224860,20240811,1
224870,20240811,1
224884,20240811,1
224898,20240811,1
224908,20240811,1
224918,20240811,1
224928,20240811,1
224938,20240811,1
224948,20240811,1
224958,20240811,1
224968,20240811,1
224978,20240811,1
224988,20240811,1
224998,20240811,1
225008,20240811,1
225018,20240811,1
225028,20240811,1
225038,20240811,1
225048,20240811,1
225062,20240811,1
225072,20240811,1
225082,20240811,1
225092,20240811,1
225102,20240811,1
225124,20240811,1
225134,20240811,1
225144,20240811,1
225154,20240811,1
225164,20240811,1
225174,20240811,1
225184,20240811,1
225194,20240811,1
223735,20240812,1
223745,20240812,1
223755,20240812,1
223765,20240812,1
223775,20240812,1
223782,20240812,1
223792,20240812,1
223802,20240812,1
223812,20240812,1
223822,20240812,1
223832,20240812,1
223842,20240812,1
223852,20240812,1
223862,20240812,1
223872,20240812,1
223882,20240812,1
223892,20240812,1
223902,20240812,1
223912,20240812,1
223922,20240812,1
223932,20240812,1
223942,20240812,1
223952,20240812,1
223962,20240812,1
223972,20240812,1
223982,20240812,1
223986,20240812,1
223996,20240812,1
224006,20240812,1
224016,20240812,1
224026,20240812,1
224030,20240812,1
224034,20240812,1
224044,20240812,1
224054,20240812,1
224064,20240812,1
224074,20240812,1
224084,20240812,1
224094,20240812,1
224104,20240812,1
224108,20240812,1
224112,20240812,1
224116,20240812,1
224136,20240812,1
224146,20240812,1
224150,20240812,1
224154,20240812,1
224158,20240812,1
224165,20240812,1
224175,20240812,1
224185,20240812,1
224195,20240812,1
224205,20240812,1
224215,20240812,1
224225,20240812,1
224235,20240812,1
224245,20240812,1
224255,20240812,1
224262,20240812,1
224266,20240812,1
224270,20240812,1
224280,20240812,1
224296,20240812,1
224306,20240812,1
224320,20240812,1
224330,20240812,1
224340,20240812,1
224350,20240812,1
224360,20240812,1
224374,20240812,1
224384,20240812,1
224394,20240812,1
224404,20240812,1
224414,20240812,1
224424,20240812,1
224434,20240812,1
224444,20240812,1
224454,20240812,1
224464,20240812,1
224474,20240812,1
224484,20240812,1
224494,20240812,1
224504,20240812,1
224508,20240812,1
224518,20240812,1
224522,20240812,1
224532,20240812,1
224542,20240812,1
224552,20240812,1
224562,20240812,1
224572,20240812,1
224582,20240812,1
224592,20240812,1
224602,20240812,1
224614,20240812,1
224624,20240812,1
224634,20240812,1
224638,20240812,1
224650,20240812,1
224660,20240812,1
224670,20240812,1
224680,20240812,1
224694,20240812,1
224698,20240812,1
224708,20240812,1
224718,20240812,1
224725,20240812,1
224735,20240812,1
224739,20240812,1
224743,20240812,1
224755,20240812,1
224759,20240812,1
224769,20240812,1
224779,20240812,1
224789,20240812,1
224793,20240812,1
224803,20240812,1
224813,20240812,1
224823,20240812,1
224833,20240812,1
224843,20240812,1
224849,20240812,1
224853,20240812,1
224863,20240812,1
224873,20240812,1
224887,20240812,1
224891,20240812,1
224901,20240812,1
224911,20240812,1
224921,20240812,1
224931,20240812,1
224941,20240812,1
224951,20240812,1
224961,20240812,1
224971,20240812,1
224981,20240812,1
224991,20240812,1
225001,20240812,1
225011,20240812,1
225021,20240812,1
225031,20240812,1
225041,20240812,1
225051,20240812,1
225055,20240812,1
225065,20240812,1
225075,20240812,1
225085,20240812,1
225095,20240812,1
225105,20240812,1
225109,20240812,1
225113,20240812,1
225117,20240812,1
225127,20240812,1
225137,20240812,1
225147,20240812,1
225157,20240812,1
225167,20240812,1
225177,20240812,1
225187,20240812,1
225197,20240812,1
223735,20240813,1
223745,20240813,1
223755,20240813,1
223765,20240813,1
223775,20240813,1
223782,20240813,1
223792,20240813,1
223802,20240813,1
223812,20240813,1
223822,20240813,1
223832,20240813,1
223842,20240813,1
223852,20240813,1
223862,20240813,1
223872,20240813,1
223882,20240813,1
223892,20240813,1
223902,20240813,1
223912,20240813,1
223922,20240813,1
223932,20240813,1
223942,20240813,1
223952,20240813,1
223962,20240813,1
223972,20240813,1
223982,20240813,1
223986,20240813,1
223996,20240813,1
224006,20240813,1
224016,20240813,1
224026,20240813,1
224030,20240813,1
224034,20240813,1
224044,20240813,1
224054,20240813,1
224064,20240813,1
224074,20240813,1
224084,20240813,1
224094,20240813,1
224104,20240813,1
224108,20240813,1
224112,20240813,1
224116,20240813,1
224136,20240813,1
224146,20240813,1
224150,20240813,1
224154,20240813,1
224158,20240813,1
224165,20240813,1
224175,20240813,1
224185,20240813,1
224195,20240813,1
224205,20240813,1
224215,20240813,1
224225,20240813,1
224235,20240813,1
224245,20240813,1
224255,20240813,1
224262,20240813,1
224266,20240813,1
224270,20240813,1
224280,20240813,1
224296,20240813,1
224306,20240813,1
224320,20240813,1
224330,20240813,1
224340,20240813,1
224350,20240813,1
224360,20240813,1
224374,20240813,1
224384,20240813,1
224394,20240813,1
224404,20240813,1
224414,20240813,1
224424,20240813,1
224434,20240813,1
224444,20240813,1
224454,20240813,1
224464,20240813,1
224474,20240813,1
224484,20240813,1
224494,20240813,1
224504,20240813,1
224508,20240813,1
224518,20240813,1
224522,20240813,1
224532,20240813,1
224542,20240813,1
224552,20240813,1
224562,20240813,1
224572,20240813,1
224582,20240813,1
224592,20240813,1
224602,20240813,1
224614,20240813,1
224624,20240813,1
224634,20240813,1
224638,20240813,1
224650,20240813,1
224660,20240813,1
224670,20240813,1
224680,20240813,1
224694,20240813,1
224698,20240813,1
224708,20240813,1
224718,20240813,1
224725,20240813,1
224735,20240813,1
224739,20240813,1
224743,20240813,1
224755,20240813,1
224759,20240813,1
224769,20240813,1
224779,20240813,1
224789,20240813,1
224793,20240813,1
224803,20240813,1
224813,20240813,1
224823,20240813,1
224833,20240813,1
224843,20240813,1
224849,20240813,1
224853,20240813,1
224863,20240813,1
224873,20240813,1
224887,20240813,1
224891,20240813,1
224901,20240813,1
224911,20240813,1
224921,20240813,1
224931,20240813,1
224941,20240813,1
224951,20240813,1
224961,20240813,1
224971,20240813,1
224981,20240813,1
224991,20240813,1
225001,20240813,1
225011,20240813,1
225021,20240813,1
225031,20240813,1
225041,20240813,1
225051,20240813,1
225055,20240813,1
225065,20240813,1
225075,20240813,1
225085,20240813,1
225095,20240813,1
225105,20240813,1
225109,20240813,1
225113,20240813,1
225117,20240813,1
225127,20240813,1
225137,20240813,1
225147,20240813,1
225157,20240813,1
225167,20240813,1
225177,20240813,1
225187,20240813,1
225197,20240813,1
223735,20240814,1
223745,20240814,1
223755,20240814,1
223765,20240814,1
223775,20240814,1
223782,20240814,1
223792,20240814,1
223802,20240814,1
223812,20240814,1
223822,20240814,1
223832,20240814,1
223842,20240814,1
223852,20240814,1
223862,20240814,1
223872,20240814,1
223882,20240814,1
223892,20240814,1
223902,20240814,1
223912,20240814,1
223922,20240814,1
223932,20240814,1
223942,20240814,1
223952,20240814,1
223962,20240814,1
223972,20240814,1
223982,20240814,1
223986,20240814,1
223996,20240814,1
224006,20240814,1
224016,20240814,1
224026,20240814,1
224030,20240814,1
224034,20240814,1
224044,20240814,1
224054,20240814,1
224064,20240814,1
224074,20240814,1
224084,20240814,1
224094,20240814,1
224104,20240814,1
224108,20240814,1
224112,20240814,1
224116,20240814,1
224136,20240814,1
224146,20240814,1
224150,20240814,1
224154,20240814,1
224158,20240814,1
224165,20240814,1
224175,20240814,1
224185,20240814,1
224195,20240814,1
224205,20240814,1
224215,20240814,1
224225,20240814,1
224235,20240814,1
224245,20240814,1
224255,20240814,1
224262,20240814,1
224266,20240814,1
224270,20240814,1
224280,20240814,1
224296,20240814,1
224306,20240814,1
224320,20240814,1
224330,20240814,1
224340,20240814,1
224350,20240814,1
224360,20240814,1
224374,20240814,1
224384,20240814,1
224394,20240814,1
224404,20240814,1
224414,20240814,1
224424,20240814,1
224434,20240814,1
224444,20240814,1
224454,20240814,1
224464,20240814,1
224474,20240814,1
224484,20240814,1
224494,20240814,1
224504,20240814,1
224508,20240814,1
224518,20240814,1
224522,20240814,1
224532,20240814,1
224542,20240814,1
224552,20240814,1
224562,20240814,1
224572,20240814,1
224582,20240814,1
224592,20240814,1
224602,20240814,1
224614,20240814,1
224624,20240814,1
224634,20240814,1
224638,20240814,1
224650,20240814,1
224660,20240814,1
224670,20240814,1
224680,20240814,1
224694,20240814,1
224698,20240814,1
224708,20240814,1
224718,20240814,1
224725,20240814,1
224735,20240814,1
224739,20240814,1
224743,20240814,1
224755,20240814,1
224759,20240814,1
224769,20240814,1
224779,20240814,1
224789,20240814,1
224793,20240814,1
224803,20240814,1
224813,20240814,1
224823,20240814,1
224833,20240814,1
224843,20240814,1
224849,20240814,1
224853,20240814,1
224863,20240814,1
224873,20240814,1
224887,20240814,1
224891,20240814,1
224901,20240814,1
224911,20240814,1
224921,20240814,1
224931,20240814,1
224941,20240814,1
224951,20240814,1
224961,20240814,1
224971,20240814,1
224981,20240814,1
224991,20240814,1
225001,20240814,1
225011,20240814,1
225021,20240814,1
225031,20240814,1
225041,20240814,1
225051,20240814,1
225055,20240814,1
225065,20240814,1
225075,20240814,1
225085,20240814,1
225095,20240814,1
225105,20240814,1
225109,20240814,1
225113,20240814,1
225117,20240814,1
225127,20240814,1
225137,20240814,1
225147,20240814,1
225157,20240814,1
225167,20240814,1
225177,20240814,1
225187,20240814,1
225197,20240814,1
223732,20240815,1
223742,20240815,1
223752,20240815,1
223762,20240815,1
223772,20240815,1
223789,20240815,1
223799,20240815,1
223809,20240815,1
223819,20240815,1
223829,20240815,1
223839,20240815,1
223849,20240815,1
223859,20240815,1
223869,20240815,1
223879,20240815,1
223889,20240815,1
223899,20240815,1
223909,20240815,1
223919,20240815,1
223929,20240815,1
223939,20240815,1
223949,20240815,1
223959,20240815,1
223969,20240815,1
223979,20240815,1
223993,20240815,1
224003,20240815,1
224013,20240815,1
224023,20240815,1
224041,20240815,1
224051,20240815,1
224061,20240815,1
224071,20240815,1
224081,20240815,1
224091,20240815,1
224101,20240815,1
224133,20240815,1
224143,20240815,1
224172,20240815,1
224182,20240815,1
224192,20240815,1
224202,20240815,1
224212,20240815,1
224222,20240815,1
224232,20240815,1
224242,20240815,1
224252,20240815,1
224277,20240815,1
224285,20240815,1
224293,20240815,1
224303,20240815,1
224317,20240815,1
224327,20240815,1
224337,20240815,1
224347,20240815,1
224357,20240815,1
224371,20240815,1
224381,20240815,1
224391,20240815,1
224401,20240815,1
224411,20240815,1
224421,20240815,1
224431,20240815,1
224441,20240815,1
224451,20240815,1
224461,20240815,1
224471,20240815,1
224481,20240815,1
224491,20240815,1
224501,20240815,1
224515,20240815,1
224529,20240815,1
224539,20240815,1
224549,20240815,1
224559,20240815,1
224569,20240815,1
224579,20240815,1
224589,20240815,1
224599,20240815,1
224611,20240815,1
224621,20240815,1
224631,20240815,1
224647,20240815,1
224657,20240815,1
224667,20240815,1
224677,20240815,1
224691,20240815,1
224705,20240815,1
224715,20240815,1
224732,20240815,1
224752,20240815,1
224766,20240815,1
224776,20240815,1
224786,20240815,1
224800,20240815,1
224810,20240815,1
224820,20240815,1
224830,20240815,1
224840,20240815,1
224860,20240815,1
224870,20240815,1
224884,20240815,1
224898,20240815,1
224908,20240815,1
224918,20240815,1
224928,20240815,1
224938,20240815,1
224948,20240815,1
224958,20240815,1
224968,20240815,1
224978,20240815,1
224988,20240815,1
224998,20240815,1
225008,20240815,1
225018,20240815,1
225028,20240815,1
225038,20240815,1
225048,20240815,1
225062,20240815,1
225072,20240815,1
225082,20240815,1
225092,20240815,1
225102,20240815,1
225124,20240815,1
225134,20240815,1
225144,20240815,1
225154,20240815,1
225164,20240815,1
225174,20240815,1
225184,20240815,1
225194,20240815,1
223734,20240816,1
223744,20240816,1
223754,20240816,1
223764,20240816,1
223774,20240816,1
223781,20240816,1
223791,20240816,1
223801,20240816,1
223811,20240816,1
223821,20240816,1
223831,20240816,1
223841,20240816,1
223851,20240816,1
223861,20240816,1
223871,20240816,1
223881,20240816,1
223891,20240816,1
223901,20240816,1
223911,20240816,1
223921,20240816,1
223931,20240816,1
223941,20240816,1
223951,20240816,1
223961,20240816,1
223971,20240816,1
223981,20240816,1
223985,20240816,1
223995,20240816,1
224005,20240816,1
224015,20240816,1
224025,20240816,1
224029,20240816,1
224033,20240816,1
224043,20240816,1
224053,20240816,1
224063,20240816,1
224073,20240816,1
224083,20240816,1
224093,20240816,1
224103,20240816,1
224107,20240816,1
224111,20240816,1
224115,20240816,1
224135,20240816,1
224145,20240816,1
224149,20240816,1
224153,20240816,1
224157,20240816,1
224164,20240816,1
224174,20240816,1
224184,20240816,1
224194,20240816,1
224204,20240816,1
224214,20240816,1
224224,20240816,1
224234,20240816,1
224244,20240816,1
224254,20240816,1
224261,20240816,1
224265,20240816,1
224269,20240816,1
224279,20240816,1
224295,20240816,1
224305,20240816,1
224319,20240816,1
224329,20240816,1
224339,20240816,1
224349,20240816,1
224359,20240816,1
224373,20240816,1
224383,20240816,1
224393,20240816,1
224403,20240816,1
224413,20240816,1
224423,20240816,1
224433,20240816,1
224443,20240816,1
224453,20240816,1
224463,20240816,1
224473,20240816,1
224483,20240816,1
224493,20240816,1
224503,20240816,1
224507,20240816,1
224517,20240816,1
224521,20240816,1
224531,20240816,1
224541,20240816,1
224551,20240816,1
224561,20240816,1
224571,20240816,1
224581,20240816,1
224591,20240816,1
224601,20240816,1
224613,20240816,1
224623,20240816,1
224633,20240816,1
224637,20240816,1
224649,20240816,1
224659,20240816,1
224669,20240816,1
224679,20240816,1
224693,20240816,1
224697,20240816,1
224707,20240816,1
224717,20240816,1
224724,20240816,1
224734,20240816,1
224738,20240816,1
224742,20240816,1
224754,20240816,1
224758,20240816,1
224768,20240816,1
224778,20240816,1
224788,20240816,1
224792,20240816,1
224802,20240816,1
224812,20240816,1
224822,20240816,1
224832,20240816,1
224842,20240816,1
224848,20240816,1
224852,20240816,1
224862,20240816,1
224872,20240816,1
224886,20240816,1
224890,20240816,1
224900,20240816,1
224910,20240816,1
224920,20240816,1
224930,20240816,1
224940,20240816,1
224950,20240816,1
224960,20240816,1
224970,20240816,1
224980,20240816,1
224990,20240816,1
225000,20240816,1
225010,20240816,1
225020,20240816,1
225030,20240816,1
225040,20240816,1
225050,20240816,1
225054,20240816,1
225064,20240816,1
225074,20240816,1
225084,20240816,1
225094,20240816,1
225104,20240816,1
225108,20240816,1
225112,20240816,1
225116,20240816,1
225126,20240816,1
225136,20240816,1
225146,20240816,1
225156,20240816,1
225166,20240816,1
225176,20240816,1
225186,20240816,1
225196,20240816,1
223733,20240817,1
223743,20240817,1
223753,20240817,1
223763,20240817,1
223773,20240817,1
223780,20240817,1
223790,20240817,1
223800,20240817,1
223810,20240817,1
223820,20240817,1
223830,20240817,1
223840,20240817,1
223850,20240817,1
223860,20240817,1
223870,20240817,1
223880,20240817,1
223890,20240817,1
223900,20240817,1
223910,20240817,1
223920,20240817,1
223930,20240817,1
223940,20240817,1
223950,20240817,1
223960,20240817,1
223970,20240817,1
223980,20240817,1
223994,20240817,1
224004,20240817,1
224014,20240817,1
224024,20240817,1
224042,20240817,1
224052,20240817,1
224062,20240817,1
224072,20240817,1
224082,20240817,1
224092,20240817,1
224102,20240817,1
224134,20240817,1
224144,20240817,1
224163,20240817,1
224173,20240817,1
224183,20240817,1
224193,20240817,1
224203,20240817,1
224213,20240817,1
224223,20240817,1
224233,20240817,1
224243,20240817,1
224253,20240817,1
224260,20240817,1
224278,20240817,1
224286,20240817,1
224294,20240817,1
224304,20240817,1
224318,20240817,1
224328,20240817,1
224338,20240817,1
224348,20240817,1
224358,20240817,1
224372,20240817,1
224382,20240817,1
224392,20240817,1
224402,20240817,1
224412,20240817,1
224422,20240817,1
224432,20240817,1
224442,20240817,1
224452,20240817,1
224462,20240817,1
224472,20240817,1
224482,20240817,1
224492,20240817,1
224502,20240817,1
224516,20240817,1
224530,20240817,1
224540,20240817,1
224550,20240817,1
224560,20240817,1
224570,20240817,1
224580,20240817,1
224590,20240817,1
224600,20240817,1
224612,20240817,1
224622,20240817,1
224632,20240817,1
224648,20240817,1
224658,20240817,1
224668,20240817,1
224678,20240817,1
224692,20240817,1
224706,20240817,1
224716,20240817,1
224723,20240817,1
224733,20240817,1
224753,20240817,1
224767,20240817,1
224777,20240817,1
224787,20240817,1
224801,20240817,1
224811,20240817,1
224821,20240817,1
224831,20240817,1
224841,20240817,1
224861,20240817,1
224871,20240817,1
224885,20240817,1
224899,20240817,1
224909,20240817,1
224919,20240817,1
224929,20240817,1
224939,20240817,1
224949,20240817,1
224959,20240817,1
224969,20240817,1
224979,20240817,1
224989,20240817,1
224999,20240817,1
225009,20240817,1
225019,20240817,1
225029,20240817,1
225039,20240817,1
225049,20240817,1
225063,20240817,1
225073,20240817,1
225083,20240817,1
225093,20240817,1
225103,20240817,1
225125,20240817,1
225135,20240817,1
225145,20240817,1
225155,20240817,1
225165,20240817,1
225175,20240817,1
225185,20240817,1
225195,20240817,1
223732,20240818,1
223742,20240818,1
223752,20240818,1
223762,20240818,1
223772,20240818,1
223789,20240818,1
223799,20240818,1
223809,20240818,1
223819,20240818,1
223829,20240818,1
223839,20240818,1
223849,20240818,1
223859,20240818,1
223869,20240818,1
223879,20240818,1
223889,20240818,1
223899,20240818,1
223909,20240818,1
223919,20240818,1
223929,20240818,1
223939,20240818,1
223949,20240818,1
223959,20240818,1
223969,20240818,1
223979,20240818,1
223993,20240818,1
224003,20240818,1
224013,20240818,1
224023,20240818,1
224041,20240818,1
224051,20240818,1
224061,20240818,1
224071,20240818,1
224081,20240818,1
224091,20240818,1
224101,20240818,1
224133,20240818,1
224143,20240818,1
224172,20240818,1
224182,20240818,1
224192,20240818,1
224202,20240818,1
224212,20240818,1
224222,20240818,1
224232,20240818,1
224242,20240818,1
224252,20240818,1
224277,20240818,1
224285,20240818,1
224293,20240818,1
224303,20240818,1
224317,20240818,1
224327,20240818,1
224337,20240818,1
224347,20240818,1
224357,20240818,1
224371,20240818,1
224381,20240818,1
224391,20240818,1
224401,20240818,1
224411,20240818,1
224421,20240818,1
224431,20240818,1
224441,20240818,1
224451,20240818,1
224461,20240818,1
224471,20240818,1
224481,20240818,1
224491,20240818,1
224501,20240818,1
224515,20240818,1
224529,20240818,1
224539,20240818,1
224549,20240818,1
224559,20240818,1
224569,20240818,1
224579,20240818,1
224589,20240818,1
224599,20240818,1
224611,20240818,1
224621,20240818,1
224631,20240818,1
224647,20240818,1
224657,20240818,1
224667,20240818,1
224677,20240818,1
224691,20240818,1
224705,20240818,1
224715,20240818,1
224732,20240818,1
224752,20240818,1
224766,20240818,1
224776,20240818,1
224786,20240818,1
224800,20240818,1
224810,20240818,1
224820,20240818,1
224830,20240818,1
224840,20240818,1
224860,20240818,1
224870,20240818,1
224884,20240818,1
224898,20240818,1
224908,20240818,1
224918,20240818,1
224928,20240818,1
224938,20240818,1
224948,20240818,1
224958,20240818,1
224968,20240818,1
224978,20240818,1
224988,20240818,1
224998,20240818,1
225008,20240818,1
225018,20240818,1
225028,20240818,1
225038,20240818,1
225048,20240818,1
225062,20240818,1
225072,20240818,1
225082,20240818,1
225092,20240818,1
225102,20240818,1
225124,20240818,1
225134,20240818,1
225144,20240818,1
225154,20240818,1
225164,20240818,1
225174,20240818,1
225184,20240818,1
225194,20240818,1
223735,20240819,1
223745,20240819,1
223755,20240819,1
223765,20240819,1
223775,20240819,1
223782,20240819,1
223792,20240819,1
223802,20240819,1
223812,20240819,1
223822,20240819,1
223832,20240819,1
223842,20240819,1
223852,20240819,1
223862,20240819,1
223872,20240819,1
223882,20240819,1
223892,20240819,1
223902,20240819,1
223912,20240819,1
223922,20240819,1
223932,20240819,1
223942,20240819,1
223952,20240819,1
223962,20240819,1
223972,20240819,1
223982,20240819,1
223986,20240819,1
223996,20240819,1
224006,20240819,1
224016,20240819,1
224026,20240819,1
224030,20240819,1
224034,20240819,1
224044,20240819,1
224054,20240819,1
224064,20240819,1
224074,20240819,1
224084,20240819,1
224094,20240819,1
224104,20240819,1
224108,20240819,1
224112,20240819,1
224116,20240819,1
224136,20240819,1
224146,20240819,1
224150,20240819,1
224154,20240819,1
224158,20240819,1
224165,20240819,1
224175,20240819,1
224185,20240819,1
224195,20240819,1
224205,20240819,1
224215,20240819,1
224225,20240819,1
224235,20240819,1
224245,20240819,1
224255,20240819,1
224262,20240819,1
224266,20240819,1
224270,20240819,1
224280,20240819,1
224296,20240819,1
224306,20240819,1
224320,20240819,1
224330,20240819,1
224340,20240819,1
224350,20240819,1
224360,20240819,1
224374,20240819,1
224384,20240819,1
224394,20240819,1
224404,20240819,1
224414,20240819,1
224424,20240819,1
224434,20240819,1
224444,20240819,1
224454,20240819,1
224464,20240819,1
224474,20240819,1
224484,20240819,1
224494,20240819,1
224504,20240819,1
224508,20240819,1
224518,20240819,1
224522,20240819,1
224532,20240819,1
224542,20240819,1
224552,20240819,1
224562,20240819,1
224572,20240819,1
224582,20240819,1
224592,20240819,1
224602,20240819,1
224614,20240819,1
224624,20240819,1
224634,20240819,1
224638,20240819,1
224650,20240819,1
224660,20240819,1
224670,20240819,1
224680,20240819,1
224694,20240819,1
224698,20240819,1
224708,20240819,1
224718,20240819,1
224725,20240819,1
224735,20240819,1
224739,20240819,1
224743,20240819,1
224755,20240819,1
224759,20240819,1
224769,20240819,1
224779,20240819,1
224789,20240819,1
224793,20240819,1
224803,20240819,1
224813,20240819,1
224823,20240819,1
224833,20240819,1
224843,20240819,1
224849,20240819,1
224853,20240819,1
224863,20240819,1
224873,20240819,1
224887,20240819,1
224891,20240819,1
224901,20240819,1
224911,20240819,1
224921,20240819,1
224931,20240819,1
224941,20240819,1
224951,20240819,1
224961,20240819,1
224971,20240819,1
224981,20240819,1
224991,20240819,1
225001,20240819,1
225011,20240819,1
225021,20240819,1
225031,20240819,1
225041,20240819,1
225051,20240819,1
225055,20240819,1
225065,20240819,1
225075,20240819,1
225085,20240819,1
225095,20240819,1
225105,20240819,1
225109,20240819,1
225113,20240819,1
225117,20240819,1
225127,20240819,1
225137,20240819,1
225147,20240819,1
225157,20240819,1
225167,20240819,1
225177,20240819,1
225187,20240819,1
225197,20240819,1
223735,20240820,1
223745,20240820,1
223755,20240820,1
223765,20240820,1
223775,20240820,1
223782,20240820,1
223792,20240820,1
223802,20240820,1
223812,20240820,1
223822,20240820,1
223832,20240820,1
223842,20240820,1
223852,20240820,1
223862,20240820,1
223872,20240820,1
223882,20240820,1
223892,20240820,1
223902,20240820,1
223912,20240820,1
223922,20240820,1
223932,20240820,1
223942,20240820,1
223952,20240820,1
223962,20240820,1
223972,20240820,1
223982,20240820,1
223986,20240820,1
223996,20240820,1
224006,20240820,1
224016,20240820,1
224026,20240820,1
224030,20240820,1
224034,20240820,1
224044,20240820,1
224054,20240820,1
